Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Mag X,Mag Y,Mag Z,Pitch,Roll,Yaw
-0.336193,0.289331,-0.854988,0.936256,2.587393,1.216344,0.012589,0.183801,0.385384,-0.342453,-0.378984,-1.861436
-0.303918,0.247755,-0.860295,1.430452,2.693437,1.489390,0.005537,0.188272,0.383843,-0.332575,-0.349768,-1.857484
-0.253177,0.215856,-0.808023,1.965269,2.912091,1.802014,-0.001640,0.193958,0.381485,-0.318208,-0.318590,-1.850879
-0.230012,0.247796,-0.782967,2.597476,3.217412,2.087695,-0.008810,0.202166,0.377182,-0.299106,-0.283851,-1.841286
-0.228323,0.294307,-0.826311,3.378641,3.456327,2.082371,-0.015497,0.212660,0.370145,-0.273239,-0.245785,-1.829746
-0.231597,0.303913,-0.919096,3.935301,3.500700,1.758029,-0.023529,0.225718,0.360880,-0.239273,-0.207001,-1.819116
-0.207741,0.214710,-0.945041,3.922078,3.667205,1.320132,-0.032127,0.239508,0.350412,-0.200516,-0.169353,-1.811280
-0.132868,0.099582,-0.903957,3.554704,3.971479,1.049668,-0.041408,0.252111,0.341029,-0.163549,-0.130310,-1.806885
-0.073273,0.062065,-0.977984,3.209953,4.044789,1.115121,-0.051052,0.262659,0.330681,-0.129836,-0.088668,-1.802747
-0.029272,0.078448,-1.012813,2.912137,3.826889,1.280120,-0.059644,0.272480,0.320495,-0.099305,-0.047760,-1.795607
0.019900,0.070715,-1.008365,2.588989,3.473273,1.434769,-0.066475,0.282008,0.310462,-0.071836,-0.009772,-1.785433
0.049107,0.042592,-1.005716,2.365676,3.075613,1.612998,-0.071560,0.290141,0.300796,-0.047013,0.024220,-1.772366
0.070488,0.008752,-1.029715,2.329237,2.691657,1.818700,-0.074497,0.297747,0.292666,-0.023401,0.053971,-1.756493
0.092724,-0.028307,-1.071383,2.382750,2.286923,2.002652,-0.075564,0.306038,0.283233,0.001399,0.079475,-1.737808
0.113865,-0.059730,-1.066412,2.424901,1.944768,2.138229,-0.074257,0.313607,0.273865,0.027268,0.100451,-1.716792
0.129616,-0.106736,-0.993641,2.484093,1.919104,2.238581,-0.072671,0.321624,0.266776,0.054125,0.118037,-1.694172
0.129138,-0.087112,-0.994571,2.459616,2.087384,2.235547,-0.069893,0.329382,0.257077,0.082447,0.136439,-1.669983
0.136316,-0.059897,-1.010619,2.276470,2.141643,1.966610,-0.067622,0.336126,0.247006,0.109802,0.155338,-1.646155
0.168275,-0.137527,-1.030566,2.031507,2.212995,1.648453,-0.066208,0.342109,0.238677,0.134987,0.174403,-1.625281
0.212121,-0.196214,-1.048596,1.751606,2.167110,1.536773,-0.065629,0.347949,0.231655,0.157684,0.194198,-1.606298
0.230510,-0.226884,-1.028954,1.638431,1.948064,1.678393,-0.064463,0.352625,0.223390,0.178194,0.212224,-1.587070
0.239283,-0.237723,-1.035184,1.600488,1.689013,1.914812,-0.061776,0.357062,0.216410,0.199400,0.226939,-1.565603
0.249577,-0.196136,-1.028160,1.417987,1.461122,1.925950,-0.057839,0.361386,0.210753,0.220119,0.238338,-1.542391
0.284559,-0.212477,-1.044836,1.224613,1.172494,1.784191,-0.053857,0.365001,0.204149,0.238662,0.247412,-1.520544
0.284262,-0.283102,-1.032414,1.000575,0.827161,1.812217,-0.049195,0.367796,0.199274,0.254833,0.253103,-1.500447
0.262453,-0.279307,-0.968492,0.962591,0.636633,1.941059,-0.043955,0.370958,0.196366,0.269432,0.255207,-1.479827
0.226200,-0.282796,-0.942750,0.931455,0.523306,2.052979,-0.037450,0.373766,0.192869,0.284830,0.255518,-1.458458
0.253781,-0.329200,-0.920956,0.543775,0.388766,1.999947,-0.031168,0.375975,0.188817,0.298299,0.253887,-1.436779
0.323400,-0.379274,-0.959808,0.403754,0.329113,2.063297,-0.024483,0.377540,0.187810,0.308036,0.251203,-1.416295
0.286761,-0.321767,-1.007976,0.349391,0.290563,2.109181,-0.017701,0.378700,0.186002,0.316759,0.248004,-1.394774
0.254905,-0.281731,-1.015786,0.367138,0.169983,1.920307,-0.011062,0.379587,0.183730,0.325133,0.243885,-1.373752
0.255932,-0.310551,-1.031632,0.442837,-0.070969,1.792586,-0.004871,0.380751,0.182662,0.333344,0.238823,-1.355665
0.234129,-0.341120,-0.982460,0.625112,-0.309609,1.745476,0.001768,0.381243,0.181339,0.341939,0.231297,-1.339251
0.223050,-0.305784,-0.961314,0.767514,-0.471764,1.707437,0.009175,0.382549,0.179350,0.352435,0.221794,-1.323899
0.198244,-0.257799,-0.927404,0.741595,-0.516490,1.556446,0.015667,0.384000,0.177407,0.363065,0.211148,-1.309801
0.140457,-0.226356,-0.902066,0.490197,-0.487959,1.258244,0.020886,0.385090,0.173956,0.372091,0.201108,-1.297930
0.140856,-0.284004,-0.884713,0.130816,-0.470842,0.927069,0.026122,0.385315,0.172091,0.376868,0.192393,-1.289599
0.154294,-0.352637,-0.889788,-0.133974,-0.473796,0.736771,0.029566,0.385281,0.172147,0.377682,0.184891,-1.283850
0.168960,-0.365839,-0.928123,-0.252846,-0.555798,0.679036,0.032487,0.384726,0.172215,0.376701,0.177734,-1.279110
0.176899,-0.355873,-0.952469,-0.341917,-0.744011,0.578200,0.035814,0.384127,0.174033,0.374377,0.169602,-1.275329
0.166757,-0.349384,-0.960095,-0.441116,-0.954198,0.447398,0.039203,0.383331,0.175276,0.370957,0.159950,-1.273481
0.162142,-0.335607,-0.975733,-0.560913,-1.201645,0.294524,0.042168,0.382820,0.176828,0.365954,0.148887,-1.273639
0.127765,-0.317136,-0.968493,-0.726843,-1.473472,0.088259,0.044530,0.381535,0.178801,0.359343,0.135838,-1.276279
0.088239,-0.290326,-0.956467,-0.889392,-1.690561,-0.267189,0.046114,0.380372,0.180583,0.350447,0.121146,-1.282088
0.065809,-0.255253,-0.935406,-0.961326,-1.899106,-0.774263,0.047431,0.379531,0.183603,0.339801,0.105957,-1.292621
0.073192,-0.233733,-0.911329,-0.962404,-2.091537,-1.340856,0.046403,0.378550,0.185946,0.328209,0.090376,-1.308828
0.053706,-0.240761,-0.900710,-0.923437,-2.264488,-1.831307,0.043841,0.377457,0.188604,0.316904,0.074887,-1.330673
0.029022,-0.257425,-0.913100,-0.964203,-2.481698,-2.178756,0.040298,0.376536,0.191280,0.305744,0.058622,-1.356980
0.004448,-0.264787,-0.927105,-1.094753,-2.599861,-2.468239,0.036297,0.374925,0.194953,0.294288,0.040926,-1.386612
-0.012189,-0.292459,-0.975092,-1.347223,-2.683608,-2.679111,0.031760,0.373612,0.200431,0.281546,0.023018,-1.418890
-0.037992,-0.295985,-0.991900,-1.661372,-2.648190,-2.780542,0.026679,0.371568,0.204370,0.266344,0.004225,-1.452642
-0.029674,-0.254471,-1.003756,-1.770872,-2.566632,-2.901664,0.020900,0.370773,0.210605,0.249109,-0.013766,-1.486615
-0.039855,-0.207419,-1.012003,-1.682840,-2.575436,-3.096532,0.014583,0.368884,0.218170,0.232360,-0.031541,-1.521556
-0.084149,-0.145346,-1.001426,-1.772071,-2.688702,-3.443960,0.009202,0.364176,0.223268,0.217301,-0.049712,-1.558615
-0.090968,-0.103315,-0.984174,-1.998614,-2.760888,-3.931482,0.002635,0.357839,0.228016,0.200586,-0.069116,-1.599931
-0.098572,-0.048101,-0.967429,-2.050049,-2.800460,-4.515921,-0.005238,0.352827,0.235480,0.183586,-0.088430,-1.646058
-0.090942,-0.032441,-0.949423,-2.051247,-2.807086,-5.058633,-0.015175,0.347206,0.242657,0.167696,-0.107810,-1.698002
-0.087932,-0.091859,-0.915702,-1.920483,-2.699815,-5.195201,-0.025872,0.340396,0.249886,0.153604,-0.126913,-1.754086
-0.074754,-0.196680,-0.901541,-1.561882,-2.532840,-4.814507,-0.035950,0.334199,0.256256,0.142889,-0.145239,-1.808892
-0.078776,-0.272945,-0.914844,-1.055565,-2.331245,-4.095878,-0.044341,0.328399,0.261238,0.136951,-0.163132,-1.858068
-0.153779,-0.267120,-0.922277,-0.597453,-2.038404,-3.383500,-0.050886,0.324573,0.264853,0.136215,-0.179694,-1.899099
-0.179090,-0.231043,-0.927789,-0.560596,-1.891214,-2.821218,-0.055469,0.321373,0.269417,0.137896,-0.194616,-1.933685
-0.172295,-0.200332,-0.939663,-0.607094,-1.843249,-2.343988,-0.058554,0.318259,0.271972,0.138079,-0.209457,-1.962855
-0.203929,-0.184843,-0.933785,-0.700489,-1.747343,-1.998947,-0.059933,0.315045,0.275453,0.137505,-0.224322,-1.987539
-0.241596,-0.173097,-0.931607,-0.982183,-1.618584,-1.813238,-0.060914,0.311411,0.279091,0.134761,-0.238498,-2.009317
-0.263715,-0.125559,-0.943957,-1.224756,-1.497677,-1.780927,-0.062598,0.307410,0.283390,0.128765,-0.251700,-2.029732
-0.278668,-0.047189,-0.936978,-1.232333,-1.407699,-1.904835,-0.064262,0.302639,0.287757,0.121170,-0.263981,-2.050168
-0.274774,-0.031428,-0.929735,-1.020569,-1.300631,-2.060332,-0.066027,0.298266,0.292860,0.115097,-0.275292,-2.072176
-0.274746,-0.067403,-0.899744,-0.815471,-1.101768,-2.046394,-0.068537,0.294398,0.296633,0.112048,-0.285319,-2.095076
-0.261306,-0.109719,-0.876871,-0.785324,-0.799083,-1.892409,-0.071333,0.290320,0.299206,0.110535,-0.292926,-2.116979
-0.249578,-0.132313,-0.879951,-0.994146,-0.516794,-1.687744,-0.074492,0.286412,0.302184,0.108085,-0.297638,-2.136623
-0.256679,-0.139147,-0.878276,-1.336814,-0.250260,-1.499819,-0.077645,0.282348,0.305361,0.101976,-0.299957,-2.153845
-0.248173,-0.154293,-0.883901,-1.579557,-0.010535,-1.355191,-0.081138,0.277706,0.309228,0.092012,-0.299928,-2.169191
-0.215539,-0.170480,-0.867509,-1.475366,0.183121,-1.008803,-0.084293,0.272052,0.312473,0.080075,-0.298112,-2.182466
-0.213449,-0.138182,-0.888159,-1.303652,0.446812,-0.708224,-0.086821,0.267042,0.315433,0.069252,-0.294431,-2.191239
-0.220887,-0.120563,-0.937443,-1.221397,0.551185,-0.542391,-0.089722,0.262846,0.316723,0.058614,-0.288594,-2.197634
-0.244820,-0.100322,-0.930763,-1.165937,0.595034,-0.337035,-0.092551,0.259418,0.318655,0.048304,-0.282611,-2.202258
-0.268021,-0.049099,-0.944650,-1.163250,0.683016,-0.154745,-0.094936,0.255981,0.321754,0.037540,-0.276138,-2.204690
-0.267251,0.014496,-0.965114,-1.095171,0.675514,-0.094096,-0.097537,0.252468,0.323953,0.026220,-0.269135,-2.205565
-0.256541,0.052992,-0.931713,-0.846971,0.653406,-0.176863,-0.099607,0.249317,0.325701,0.016017,-0.262573,-2.206421
-0.231420,0.029207,-0.899732,-0.459594,0.745018,-0.291216,-0.101720,0.247537,0.325336,0.009398,-0.255895,-2.208547
-0.209995,-0.007488,-0.918467,-0.204879,0.915073,-0.334962,-0.104373,0.246711,0.324614,0.006932,-0.247781,-2.211720
-0.213752,0.000709,-0.955758,-0.063659,1.075585,-0.339295,-0.108586,0.245666,0.323374,0.006315,-0.237830,-2.215028
-0.207256,0.001121,-0.994934,0.025557,1.150006,-0.368251,-0.112596,0.244964,0.321980,0.006932,-0.226559,-2.218449
-0.189784,-0.009555,-1.041140,0.049360,1.122676,-0.373627,-0.116530,0.245020,0.320406,0.008140,-0.214893,-2.222162
-0.189986,-0.002712,-1.082477,0.085379,0.929227,-0.291979,-0.120191,0.245214,0.319537,0.009419,-0.203959,-2.225611
-0.196338,0.016376,-1.063356,0.223224,0.677998,-0.195989,-0.123414,0.245444,0.317688,0.011072,-0.195666,-2.227864
-0.188293,0.013388,-1.048407,0.315111,0.503703,-0.190552,-0.125203,0.246241,0.315668,0.014126,-0.189694,-2.229441
-0.179658,-0.005095,-1.042136,0.270129,0.415776,-0.254499,-0.127096,0.246985,0.314670,0.017609,-0.185035,-2.231386
-0.158357,-0.023236,-1.031716,0.202974,0.356696,-0.262453,-0.128944,0.247274,0.313017,0.020393,-0.181059,-2.233995
-0.155458,-0.025032,-1.012702,0.259314,0.336422,-0.210207,-0.130715,0.247884,0.312046,0.022819,-0.177504,-2.236283
-0.155048,-0.037005,-0.983008,0.400534,0.396664,-0.153176,-0.131889,0.248445,0.311613,0.026242,-0.173952,-2.238011
-0.144625,-0.045331,-0.976325,0.633598,0.502847,-0.075204,-0.133335,0.249903,0.310002,0.031166,-0.169507,-2.239130
-0.130618,-0.056677,-0.987462,0.948218,0.567738,0.035984,-0.134429,0.252252,0.307883,0.038770,-0.164031,-2.239243
-0.122919,-0.087279,-0.969928,1.294063,0.641356,0.169719,-0.135616,0.255207,0.303848,0.049435,-0.158134,-2.238092
-0.104968,-0.129866,-0.949149,1.734426,0.768637,0.449943,-0.136856,0.259611,0.298445,0.063593,-0.151325,-2.235213
-0.098850,-0.168492,-0.958641,2.143739,0.873684,0.874110,-0.137708,0.265655,0.291926,0.082054,-0.143469,-2.228553
-0.090537,-0.176953,-0.980954,2.374829,0.948772,1.240573,-0.137308,0.273194,0.284775,0.103347,-0.135289,-2.217277
-0.094535,-0.170622,-0.993102,2.436115,1.004670,1.438368,-0.136636,0.281289,0.278523,0.125951,-0.127064,-2.202666
-0.101468,-0.172470,-0.994826,2.314687,1.081187,1.497778,-0.135098,0.289107,0.269669,0.148102,-0.118786,-2.186517
-0.098240,-0.180916,-0.972922,2.175486,1.173621,1.540711,-0.133441,0.297137,0.262062,0.168734,-0.110134,-2.169744
-0.106942,-0.181460,-0.954370,1.997585,1.353283,1.516442,-0.132290,0.304413,0.254725,0.188078,-0.100822,-2.152178
-0.088137,-0.203660,-0.957531,1.770658,1.580091,1.446182,-0.131444,0.311067,0.246912,0.205451,-0.089572,-2.134810
-0.051377,-0.248887,-0.935610,1.644930,1.743381,1.521369,-0.130766,0.316774,0.240460,0.220891,-0.076492,-2.117187
0.000563,-0.336297,-0.894737,1.664679,1.990334,1.917862,-0.128695,0.322461,0.232601,0.235928,-0.062383,-2.097372
0.035810,-0.412940,-0.895521,1.788393,2.251206,2.648319,-0.125879,0.329227,0.224624,0.251991,-0.046954,-2.071306
0.050435,-0.422225,-0.904962,2.065348,2.511509,3.434012,-0.121325,0.336994,0.214070,0.269795,-0.031773,-2.036531
0.030703,-0.402445,-0.936400,2.352982,2.841007,3.967361,-0.114556,0.345911,0.202736,0.291432,-0.016406,-1.993690
-0.023608,-0.330400,-0.971859,2.361875,3.150084,4.074503,-0.105910,0.354407,0.190757,0.315379,-0.000244,-1.945793
-0.050195,-0.248107,-1.008345,2.101779,3.352170,3.654144,-0.097691,0.363063,0.180852,0.338710,0.017635,-1.897704
-0.020225,-0.258105,-1.016788,1.749152,3.417481,2.984722,-0.091054,0.370073,0.170642,0.358982,0.037681,-1.854413
0.034717,-0.325591,-0.999359,1.470978,3.387326,2.459503,-0.085683,0.374967,0.161400,0.376676,0.059475,-1.816751
0.071249,-0.368453,-0.986618,1.265463,3.289518,2.113241,-0.081791,0.378587,0.153012,0.392533,0.081882,-1.782801
0.104996,-0.381009,-0.989002,1.142867,3.012678,1.826120,-0.078252,0.381796,0.145960,0.407332,0.103642,-1.751842
0.144192,-0.405388,-0.967693,1.129627,2.594646,1.621530,-0.075535,0.384708,0.138993,0.421327,0.122822,-1.724428
0.118147,-0.396721,-0.925048,1.070306,2.135148,1.481510,-0.072366,0.387482,0.132152,0.435845,0.138239,-1.699833
0.140588,-0.393816,-0.908485,0.846389,1.749220,1.158977,-0.069223,0.389495,0.127104,0.448635,0.149918,-1.678779
0.186212,-0.457926,-0.958421,0.777652,1.389230,0.987205,-0.066851,0.391198,0.122133,0.459095,0.159927,-1.662049
0.175436,-0.474082,-0.956949,0.779642,1.052858,0.935353,-0.064476,0.392592,0.117941,0.469137,0.166737,-1.647604
0.194928,-0.496760,-0.934070,0.808991,0.759009,0.930464,-0.061607,0.393988,0.114714,0.478977,0.170755,-1.635056
0.175228,-0.496161,-0.894235,0.861381,0.609345,1.011335,-0.058746,0.395330,0.111598,0.489325,0.172180,-1.623215
0.176556,-0.487102,-0.874128,0.777456,0.608749,1.097598,-0.055421,0.396970,0.108130,0.500092,0.172478,-1.610965
0.157543,-0.446393,-0.855499,0.538094,0.619887,1.073192,-0.051469,0.397858,0.105871,0.509210,0.172384,-1.597948
0.181979,-0.436250,-0.852321,0.239701,0.588434,0.929062,-0.048006,0.398700,0.103609,0.515488,0.172822,-1.585730
0.204162,-0.436773,-0.878693,-0.006742,0.391596,0.766293,-0.045633,0.399173,0.102343,0.518278,0.173306,-1.575297
0.202787,-0.449057,-0.898060,-0.172676,0.038180,0.633997,-0.043031,0.399547,0.102108,0.518573,0.172272,-1.567574
0.176685,-0.474140,-0.911153,-0.330179,-0.346733,0.515226,-0.040815,0.399895,0.104201,0.516820,0.168334,-1.563012
0.165056,-0.496188,-0.929106,-0.586156,-0.632342,0.435449,-0.038908,0.399948,0.106959,0.512885,0.161807,-1.561167
0.157986,-0.496036,-0.946111,-0.889673,-0.845072,0.404081,-0.037056,0.399188,0.108637,0.505674,0.153465,-1.561029
0.139871,-0.480922,-0.922916,-0.999848,-1.067909,0.375874,-0.034536,0.398592,0.112765,0.495699,0.143439,-1.561993
0.113343,-0.458586,-0.893308,-1.015953,-1.221617,0.301302,-0.032336,0.397879,0.117794,0.485385,0.131534,-1.564319
0.104330,-0.434277,-0.889075,-1.138163,-1.238820,0.172533,-0.030534,0.397216,0.122719,0.474536,0.119278,-1.567835
0.103372,-0.405365,-0.912581,-1.367089,-1.248788,-0.025891,-0.029450,0.395129,0.126203,0.461830,0.107791,-1.572458
0.088589,-0.371404,-0.953606,-1.679115,-1.380134,-0.292535,-0.028781,0.393483,0.133049,0.446228,0.096886,-1.579151
0.050699,-0.302651,-0.955602,-2.008569,-1.634721,-0.659502,-0.028920,0.392065,0.141772,0.426873,0.085344,-1.589226
0.046389,-0.266564,-0.945884,-1.975332,-1.980722,-1.058720,-0.030152,0.389413,0.148855,0.404480,0.072534,-1.603960
0.034071,-0.294869,-0.952827,-1.833437,-2.390364,-1.392920,-0.032481,0.387246,0.157383,0.384032,0.057341,-1.623389
0.020973,-0.307673,-0.977402,-1.928402,-2.818131,-1.644984,-0.034799,0.383747,0.165564,0.364415,0.039039,-1.646728
0.002288,-0.303218,-1.004337,-2.183928,-3.331455,-1.873924,-0.037078,0.379749,0.174059,0.343416,0.016866,-1.673449
-0.013183,-0.302971,-1.048968,-2.548467,-3.972545,-2.107184,-0.038621,0.375088,0.185679,0.320061,-0.010417,-1.703624
-0.031165,-0.304201,-1.060686,-2.840197,-4.603986,-2.277524,-0.039206,0.369332,0.198231,0.293961,-0.044154,-1.737268
-0.080388,-0.299520,-1.016104,-2.959403,-5.015849,-2.327509,-0.039006,0.363538,0.210346,0.267113,-0.083899,-1.772805
-0.156453,-0.255763,-0.974775,-2.882863,-5.174742,-2.353198,-0.037327,0.356533,0.222822,0.241367,-0.127343,-1.808357
-0.199444,-0.230921,-0.958952,-2.608189,-5.213080,-2.328022,-0.034898,0.349616,0.236237,0.218737,-0.172695,-1.843789
-0.227610,-0.237723,-0.924289,-2.287626,-5.142254,-2.092170,-0.031390,0.343159,0.245992,0.200702,-0.218798,-1.877506
-0.263119,-0.228579,-0.868223,-2.057834,-4.884814,-1.740384,-0.026535,0.337907,0.253990,0.186259,-0.264813,-1.907437
-0.303294,-0.212422,-0.849717,-1.918840,-4.536240,-1.508255,-0.020798,0.332866,0.262046,0.173822,-0.308588,-1.933024
-0.358943,-0.191862,-0.870346,-1.912782,-4.287156,-1.503579,-0.014956,0.327688,0.271072,0.162597,-0.349567,-1.956345
-0.416610,-0.144964,-0.781847,-2.225069,-4.164850,-1.642595,-0.009670,0.322253,0.277739,0.151722,-0.389051,-1.980110
-0.406860,-0.146203,-0.749246,-2.649419,-3.745688,-1.739820,-0.004453,0.316450,0.284697,0.137013,-0.426985,-2.005318
-0.394233,-0.172117,-0.820582,-2.299545,-3.279823,-1.596611,-0.000221,0.309312,0.293131,0.121468,-0.460047,-2.029568
-0.424361,-0.187392,-0.770449,-1.896051,-2.625988,-1.305004,0.003268,0.303599,0.300392,0.110203,-0.488683,-2.050460
-0.441057,-0.167672,-0.777024,-1.514428,-1.902378,-1.009350,0.006560,0.298813,0.305764,0.100637,-0.510452,-2.067040
-0.462437,-0.152664,-0.769812,-1.264713,-1.269339,-0.703814,0.008564,0.294742,0.310117,0.093407,-0.525876,-2.079449
-0.481184,-0.109267,-0.812847,-1.232590,-0.786803,-0.463426,0.009858,0.291061,0.312316,0.085478,-0.535684,-2.087756
-0.488105,-0.062393,-0.820228,-1.338194,-0.449249,-0.334387,0.010188,0.287497,0.315223,0.075632,-0.541678,-2.093089
-0.503741,-0.024263,-0.820685,-1.439818,-0.234518,-0.300172,0.010921,0.283785,0.318247,0.063850,-0.544839,-2.097081
-0.501182,-0.014929,-0.791879,-1.581330,-0.044110,-0.264335,0.010518,0.278942,0.322133,0.050689,-0.546376,-2.100555
-0.488004,-0.012222,-0.781924,-1.724938,0.206692,-0.200696,0.009485,0.273845,0.326325,0.035675,-0.545854,-2.103501
-0.493391,-0.020274,-0.779349,-1.862268,0.489229,-0.077914,0.008553,0.268581,0.330735,0.018920,-0.542689,-2.105405
-0.493812,-0.008211,-0.767969,-1.886492,0.844628,0.088740,0.006521,0.263131,0.335333,-0.000281,-0.536681,-2.105684
-0.470746,0.023277,-0.810623,-1.546731,1.161533,0.198004,0.003718,0.257901,0.340121,-0.018991,-0.526734,-2.104210
-0.436410,0.031801,-0.799427,-1.122395,1.367211,0.266538,0.000730,0.253364,0.343193,-0.033937,-0.514190,-2.102111
-0.402789,0.005398,-0.784159,-0.658265,1.560261,0.419275,-0.003210,0.250833,0.344719,-0.044600,-0.499635,-2.099329
-0.414917,0.012493,-0.783522,-0.240007,1.815119,0.625785,-0.007396,0.249763,0.345017,-0.051664,-0.482908,-2.094599
-0.410102,0.041536,-0.814482,0.141691,2.069797,0.747905,-0.011823,0.249973,0.344577,-0.055217,-0.463363,-2.088257
-0.386700,0.045802,-0.851827,0.475775,2.261902,0.866390,-0.017069,0.250875,0.344012,-0.055732,-0.441431,-2.080822
-0.372513,0.053869,-0.886254,0.787197,2.434656,0.944702,-0.022376,0.253035,0.341490,-0.053213,-0.417644,-2.072275
-0.349993,0.058380,-0.896684,1.083395,2.638256,0.967313,-0.027365,0.256678,0.337954,-0.047774,-0.392123,-2.063196
-0.326825,0.052347,-0.900344,1.328625,2.896347,0.985943,-0.033676,0.261384,0.333604,-0.039330,-0.364351,-2.053970
-0.300350,0.036891,-0.888931,1.585308,3.189664,0.999300,-0.040351,0.266256,0.327626,-0.028386,-0.334000,-2.044468
-0.265193,0.017851,-0.884746,1.798332,3.537746,1.007773,-0.048077,0.272056,0.320971,-0.014692,-0.300637,-2.034656
-0.229775,0.005679,-0.904573,2.015769,3.863885,1.019164,-0.055802,0.277885,0.315183,0.001171,-0.263839,-2.024375
-0.199698,-0.014835,-0.916550,2.241384,4.146706,1.047994,-0.064434,0.284974,0.307004,0.019571,-0.224214,-2.013366
-0.153730,-0.057477,-0.928800,2.343033,4.416943,1.105139,-0.073066,0.292194,0.296404,0.040301,-0.182000,-2.001173
-0.114004,-0.073974,-0.962423,2.203027,4.566713,1.121160,-0.081458,0.299729,0.286220,0.061333,-0.137673,-1.987438
-0.088908,-0.091897,-1.012882,2.078489,4.582899,1.087549,-0.089633,0.306534,0.276079,0.081027,-0.092705,-1.973013
-0.044834,-0.144030,-1.043764,1.909872,4.510984,1.080195,-0.096985,0.312425,0.265690,0.100316,-0.048300,-1.958135
0.013955,-0.195028,-1.051533,1.699844,4.424637,1.216150,-0.104299,0.317637,0.255596,0.118215,-0.005126,-1.942300
0.065382,-0.216352,-1.025593,1.605654,4.382820,1.414192,-0.110159,0.323443,0.245362,0.134999,0.036768,-1.923828
0.114475,-0.234148,-1.023080,1.716112,4.368690,1.523816,-0.114592,0.328877,0.233459,0.152631,0.078034,-1.902897
0.143717,-0.252167,-1.029843,1.831111,4.287097,1.594496,-0.118134,0.334629,0.221846,0.172868,0.118357,-1.880383
0.168719,-0.233999,-1.027613,1.856671,4.170980,1.636946,-0.120757,0.339736,0.210953,0.194824,0.157151,-1.856413
0.199924,-0.195440,-1.014304,1.770098,3.959334,1.563823,-0.122062,0.345155,0.198678,0.217712,0.193831,-1.831613
0.221039,-0.187801,-1.000657,1.573861,3.686671,1.374252,-0.123673,0.350067,0.187531,0.239452,0.227902,-1.807699
0.258179,-0.240541,-0.967537,1.461119,3.360866,1.260515,-0.124808,0.354988,0.178443,0.259586,0.259072,-1.785693
0.298863,-0.304045,-0.960262,1.377051,3.045101,1.325250,-0.124879,0.358830,0.170273,0.279696,0.286763,-1.764085
0.326630,-0.323413,-0.962923,1.253178,2.718482,1.447775,-0.124134,0.362261,0.160785,0.299685,0.310714,-1.741467
0.356899,-0.330243,-0.979376,1.123083,2.357131,1.492991,-0.122170,0.365707,0.153105,0.319018,0.330813,-1.718173
0.377456,-0.371130,-0.995738,1.039428,1.902314,1.512232,-0.119290,0.369393,0.146419,0.337238,0.346667,-1.695556
0.387073,-0.392345,-0.992449,1.075221,1.389532,1.487564,-0.115396,0.372816,0.140288,0.354919,0.357514,-1.674158
0.404873,-0.421058,-0.971246,1.202219,0.905849,1.509717,-0.111593,0.376093,0.134815,0.372864,0.363271,-1.654845
0.398222,-0.430694,-0.955692,1.340176,0.549702,1.623770,-0.106365,0.378931,0.128037,0.392108,0.364364,-1.636373
0.390154,-0.422789,-0.948759,1.354453,0.345502,1.717433,-0.100834,0.381970,0.123152,0.412409,0.361927,-1.617935
0.377583,-0.414380,-0.933532,1.276811,0.237013,1.751600,-0.094858,0.385283,0.118212,0.432106,0.357440,-1.599587
0.353358,-0.399505,-0.910781,1.180688,0.187371,1.642242,-0.088886,0.388401,0.113915,0.450495,0.351911,-1.581845
0.336947,-0.410471,-0.902960,1.121248,0.140967,1.461183,-0.083182,0.391018,0.110053,0.467225,0.346460,-1.566016
0.328219,-0.437377,-0.893984,1.059659,0.062362,1.286276,-0.078253,0.393175,0.106718,0.482689,0.341075,-1.552394
0.282120,-0.429512,-0.844510,0.827330,-0.040292,1.072327,-0.073499,0.394424,0.102584,0.496641,0.335430,-1.540807
0.319284,-0.479438,-0.859886,0.761628,-0.112327,0.923231,-0.070038,0.395857,0.099027,0.506167,0.330095,-1.532351
0.299702,-0.499493,-0.879743,0.894407,-0.270532,1.001897,-0.066403,0.397232,0.096387,0.517112,0.323950,-1.524386
0.287127,-0.505990,-0.888211,0.872479,-0.505159,1.020851,-0.062471,0.398623,0.092761,0.528384,0.315770,-1.516909
0.269330,-0.515854,-0.873866,0.877282,-0.789278,1.036333,-0.058458,0.399832,0.090159,0.538785,0.305099,-1.511045
0.257138,-0.497932,-0.854547,0.927126,-0.988340,1.043552,-0.054110,0.400554,0.088207,0.548983,0.291953,-1.506540
0.252534,-0.461901,-0.833858,0.908652,-1.092789,0.940641,-0.049792,0.401392,0.084853,0.559294,0.277579,-1.503184
0.227376,-0.450844,-0.819940,0.768408,-1.153201,0.725570,-0.046286,0.402326,0.081300,0.568190,0.263489,-1.501747
0.197527,-0.447356,-0.822252,0.643516,-1.281361,0.474151,-0.043364,0.402930,0.078589,0.574687,0.250022,-1.503000
0.191287,-0.455297,-0.806777,0.535946,-1.427967,0.226279,-0.041101,0.403155,0.078163,0.579452,0.236624,-1.507492
0.199026,-0.505117,-0.817999,0.396900,-1.565435,0.092077,-0.039592,0.402973,0.076907,0.582503,0.223474,-1.514595
0.192122,-0.558153,-0.845582,0.244284,-1.846947,0.091859,-0.038857,0.403342,0.076435,0.583973,0.209319,-1.523212
0.172278,-0.564895,-0.848207,0.041015,-2.210059,0.107443,-0.037947,0.403604,0.077246,0.583690,0.192077,-1.533425
